,Filename,Label,Prediction1,Prediction3
0,images_species/Philonthus tenuicornis/Philonthus tenuicornis_13.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus carbonarius', 6.930316e-05), ('Philonthus succicola', 0.00067693915), ('Philonthus tenuicornis', 0.999175)]"
1,images_species/Philonthus tenuicornis/Philonthus tenuicornis_14.jpg,Philonthus tenuicornis,Philonthus carbonarius,"[('Philonthus atratus', 0.02198634), ('Philonthus tenuicornis', 0.066478714), ('Philonthus carbonarius', 0.88116074)]"
2,images_species/Philonthus tenuicornis/Philonthus tenuicornis_15.jpg,Philonthus tenuicornis,Cafius xantholoma,"[('Philonthus splendens', 0.21201406), ('Philonthus politus', 0.21392483), ('Cafius xantholoma', 0.34970412)]"
3,images_species/Philonthus tenuicornis/Philonthus tenuicornis_16.jpg,Philonthus tenuicornis,Philonthus addendus,"[('Philonthus politus', 0.038972422), ('Philonthus tenuicornis', 0.07156542), ('Philonthus addendus', 0.87814707)]"
4,images_species/Philonthus tenuicornis/Philonthus tenuicornis_17.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus succicola', 0.00331092), ('Philonthus rufipes', 0.005313934), ('Philonthus tenuicornis', 0.98509383)]"
5,images_species/Philonthus tenuicornis/Philonthus tenuicornis_18.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Quedius cinctus', 0.0010512098), ('Philonthus succicola', 0.0039945743), ('Philonthus tenuicornis', 0.9938101)]"
6,images_species/Philonthus tenuicornis/Philonthus tenuicornis_19.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Quedius cinctus', 0.013429543), ('Philonthus laminatus', 0.14330025), ('Philonthus tenuicornis', 0.8301278)]"
7,images_species/Philonthus tenuicornis/Philonthus tenuicornis_20.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus succicola', 0.11008554), ('Philonthus punctus', 0.17473905), ('Philonthus tenuicornis', 0.66706383)]"
8,images_species/Philonthus tenuicornis/Philonthus tenuicornis_21.jpg,Philonthus tenuicornis,Philonthus addendus,"[('Philonthus carbonarius', 0.0146823), ('Philonthus politus', 0.27511588), ('Philonthus addendus', 0.6863086)]"
9,images_species/Philonthus tenuicornis/Philonthus tenuicornis_22.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Quedius maurus', 0.037644386), ('Cafius xantholoma', 0.12965119), ('Philonthus tenuicornis', 0.73514074)]"
10,images_species/Philonthus tenuicornis/Philonthus tenuicornis_23.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus succicola', 0.11358458), ('Philonthus punctus', 0.18215756), ('Philonthus tenuicornis', 0.53616345)]"
11,images_species/Philonthus tenuicornis/Philonthus tenuicornis_24.jpg,Philonthus tenuicornis,Philonthus politus,"[('Philonthus carbonarius', 0.02794957), ('Philonthus addendus', 0.08106255), ('Philonthus politus', 0.8770809)]"
12,images_species/Philonthus tenuicornis/Philonthus tenuicornis_25.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Quedius cinctus', 0.053014245), ('Philonthus addendus', 0.07102023), ('Philonthus tenuicornis', 0.82709295)]"
13,images_species/Philonthus tenuicornis/Philonthus tenuicornis_26.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Tasgius morsitans', 0.002511993), ('Philonthus succicola', 0.035085216), ('Philonthus tenuicornis', 0.95751774)]"
14,images_species/Philonthus tenuicornis/Philonthus tenuicornis_27.jpg,Philonthus tenuicornis,Philonthus politus,"[('Cafius xantholoma', 0.05349858), ('Philonthus addendus', 0.0708979), ('Philonthus politus', 0.864511)]"
15,images_species/Philonthus tenuicornis/Philonthus tenuicornis_28.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus politus', 0.09806544), ('Bisnius puella', 0.22454768), ('Philonthus tenuicornis', 0.3004402)]"
16,images_species/Philonthus tenuicornis/Philonthus tenuicornis_29.jpg,Philonthus tenuicornis,Philonthus decorus,"[('Philonthus addendus', 0.0227217), ('Philonthus tenuicornis', 0.2695708), ('Philonthus decorus', 0.6850881)]"
17,images_species/Philonthus tenuicornis/Philonthus tenuicornis_30.jpg,Philonthus tenuicornis,Philonthus punctus,"[('Philonthus tenuicornis', 0.037437133), ('Philonthus marginatus', 0.1596105), ('Philonthus punctus', 0.74520016)]"
18,images_species/Philonthus tenuicornis/Philonthus tenuicornis_31.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus laminatus', 0.003971759), ('Philonthus tenuicornis', 0.2595482), ('Philonthus succicola', 0.7300455)]"
19,images_species/Philonthus tenuicornis/Philonthus tenuicornis_32.jpg,Philonthus tenuicornis,Philonthus addendus,"[('Philonthus cognatus', 0.076249), ('Philonthus carbonarius', 0.0970556), ('Philonthus addendus', 0.6886504)]"
20,images_species/Philonthus tenuicornis/Philonthus tenuicornis_33.jpg,Philonthus tenuicornis,Philonthus punctus,"[('Philonthus atratus', 0.08624746), ('Philonthus tenuicornis', 0.24998456), ('Philonthus punctus', 0.58625513)]"
21,images_species/Philonthus tenuicornis/Philonthus tenuicornis_34.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus carbonarius', 0.0015932216), ('Philonthus atratus', 0.043106366), ('Philonthus succicola', 0.95314837)]"
22,images_species/Philonthus tenuicornis/Philonthus tenuicornis_35.jpg,Philonthus tenuicornis,Philonthus atratus,"[('Philonthus decorus', 0.114666656), ('Philonthus cognatus', 0.15193762), ('Philonthus atratus', 0.6846697)]"
23,images_species/Philonthus tenuicornis/Philonthus tenuicornis_36.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus punctus', 0.00025790086), ('Philonthus carbonarius', 0.0008443866), ('Philonthus tenuicornis', 0.998708)]"
24,images_species/Philonthus tenuicornis/Philonthus tenuicornis_37.jpg,Philonthus tenuicornis,Philonthus politus,"[('Philonthus addendus', 0.0006750167), ('Philonthus succicola', 0.00081916037), ('Philonthus politus', 0.9984149)]"
25,images_species/Philonthus tenuicornis/Philonthus tenuicornis_38.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 0.00015736913), ('Philonthus succicola', 0.00016900127), ('Philonthus tenuicornis', 0.9994925)]"
26,images_species/Philonthus tenuicornis/Philonthus tenuicornis_39.jpg,Philonthus tenuicornis,Philonthus politus,"[('Philonthus decorus', 0.0026257294), ('Philonthus succicola', 0.006880714), ('Philonthus politus', 0.9838072)]"
27,images_species/Paederidus ruficollis/Paederidus ruficollis_24.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus riparius', 1.0258278e-10), ('Philonthus carbonarius', 1.5328299e-09), ('Paederidus ruficollis', 1.0)]"
28,images_species/Paederidus ruficollis/Paederidus ruficollis_25.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus riparius', 3.5917048e-12), ('Paederus fuscipes', 1.8953047e-11), ('Paederidus ruficollis', 1.0)]"
29,images_species/Paederidus ruficollis/Paederidus ruficollis_26.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus carbonarius', 3.902546e-08), ('Lathrobium fulvipenne', 1.5098617e-07), ('Paederidus ruficollis', 0.9999999)]"
30,images_species/Paederidus ruficollis/Paederidus ruficollis_27.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 1.469275e-08), ('Paederus riparius', 6.1064455e-08), ('Paederidus ruficollis', 0.9999999)]"
31,images_species/Paederidus ruficollis/Paederidus ruficollis_28.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Lathrobium fovulum', 1.7710069e-07), ('Philonthus carbonarius', 2.750806e-07), ('Paederidus ruficollis', 0.9999995)]"
32,images_species/Paederidus ruficollis/Paederidus ruficollis_29.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Lathrobium fovulum', 1.2140947e-06), ('Paederus littoralis', 1.951081e-05), ('Paederidus ruficollis', 0.99997866)]"
33,images_species/Paederidus ruficollis/Paederidus ruficollis_30.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus riparius', 3.9452192e-07), ('Lathrobium elongatum', 4.5396376e-07), ('Paederidus ruficollis', 0.99999905)]"
34,images_species/Paederidus ruficollis/Paederidus ruficollis_31.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 9.521375e-09), ('Philonthus rubripennis', 2.9771117e-08), ('Paederidus ruficollis', 1.0)]"
35,images_species/Paederidus ruficollis/Paederidus ruficollis_32.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Lathrobium fovulum', 1.8855918e-10), ('Paederus riparius', 9.441617e-10), ('Paederidus ruficollis', 1.0)]"
36,images_species/Paederidus ruficollis/Paederidus ruficollis_33.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Lathrobium fovulum', 1.1975006e-07), ('Paederus littoralis', 2.405986e-07), ('Paederidus ruficollis', 0.9999994)]"
37,images_species/Paederidus ruficollis/Paederidus ruficollis_34.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Lathrobium fovulum', 6.884197e-06), ('Paederus littoralis', 1.8446695e-05), ('Paederidus ruficollis', 0.9999713)]"
38,images_species/Paederidus ruficollis/Paederidus ruficollis_35.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus cognatus', 6.431202e-08), ('Paederus fuscipes', 9.941642e-06), ('Paederidus ruficollis', 0.99999)]"
39,images_species/Paederidus ruficollis/Paederidus ruficollis_36.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus atratus', 5.6958363e-08), ('Lathrobium fovulum', 6.553624e-06), ('Paederidus ruficollis', 0.99999344)]"
