,Filename,Label,Prediction1,Prediction3
0,images_species/Philonthus tenuicornis/Philonthus tenuicornis_13.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 0.0012660205), ('Philonthus succicola', 0.0025079665), ('Philonthus tenuicornis', 0.9961804)]"
1,images_species/Philonthus tenuicornis/Philonthus tenuicornis_14.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus politus', 0.0014240214), ('Philonthus tenuicornis', 0.014897957), ('Philonthus succicola', 0.9835265)]"
2,images_species/Philonthus tenuicornis/Philonthus tenuicornis_15.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus carbonarius', 4.2048814e-05), ('Bisnius puella', 5.3073083e-05), ('Philonthus tenuicornis', 0.999853)]"
3,images_species/Philonthus tenuicornis/Philonthus tenuicornis_16.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus politus', 0.00022872991), ('Philonthus addendus', 0.14229503), ('Philonthus tenuicornis', 0.85720825)]"
4,images_species/Philonthus tenuicornis/Philonthus tenuicornis_17.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus fumarius', 5.0669903e-05), ('Philonthus rufipes', 9.390674e-05), ('Philonthus tenuicornis', 0.9998429)]"
5,images_species/Philonthus tenuicornis/Philonthus tenuicornis_18.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Bisnius puella', 2.7181784e-06), ('Philonthus succicola', 3.7289328e-06), ('Philonthus tenuicornis', 0.99999356)]"
6,images_species/Philonthus tenuicornis/Philonthus tenuicornis_19.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Quedius cinctus', 2.051391e-05), ('Quedius lateralis', 0.001164114), ('Philonthus tenuicornis', 0.9987929)]"
7,images_species/Philonthus tenuicornis/Philonthus tenuicornis_20.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Bisnius puella', 8.0788166e-05), ('Philonthus rectangulus', 0.00016175804), ('Philonthus tenuicornis', 0.99968946)]"
8,images_species/Philonthus tenuicornis/Philonthus tenuicornis_21.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus succicola', 0.09148305), ('Philonthus addendus', 0.35976902), ('Philonthus tenuicornis', 0.5471141)]"
9,images_species/Philonthus tenuicornis/Philonthus tenuicornis_22.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus punctus', 0.0035729397), ('Philonthus succicola', 0.004553871), ('Philonthus tenuicornis', 0.98423404)]"
10,images_species/Philonthus tenuicornis/Philonthus tenuicornis_23.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Bisnius puella', 7.332779e-09), ('Philonthus succicola', 2.0798419e-08), ('Philonthus tenuicornis', 1.0)]"
11,images_species/Philonthus tenuicornis/Philonthus tenuicornis_24.jpg,Philonthus tenuicornis,Philonthus laminatus,"[('Philonthus tenuicornis', 0.21964891), ('Philonthus addendus', 0.2643611), ('Philonthus laminatus', 0.44725254)]"
12,images_species/Philonthus tenuicornis/Philonthus tenuicornis_25.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus succicola', 3.987605e-06), ('Bisnius puella', 9.947658e-06), ('Philonthus tenuicornis', 0.9999808)]"
