,Filename,Label,Prediction1,Prediction3
0,images_species/Philonthus tenuicornis/Philonthus tenuicornis_13.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus decorus', 9.739762e-07), ('Philonthus succicola', 1.6627559e-05), ('Philonthus tenuicornis', 0.99998176)]"
1,images_species/Philonthus tenuicornis/Philonthus tenuicornis_14.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus corvinus', 1.6867546e-06), ('Philonthus ebeninus', 8.428796e-06), ('Philonthus tenuicornis', 0.99998605)]"
2,images_species/Philonthus tenuicornis/Philonthus tenuicornis_15.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Bisnius puella', 0.00081578374), ('Philonthus addendus', 0.015593443), ('Philonthus tenuicornis', 0.98350567)]"
3,images_species/Philonthus tenuicornis/Philonthus tenuicornis_16.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Euryporus picipes', 2.1568017e-06), ('Philonthus addendus', 0.0055593206), ('Philonthus tenuicornis', 0.9944342)]"
4,images_species/Philonthus tenuicornis/Philonthus tenuicornis_17.jpg,Philonthus tenuicornis,Philonthus fumarius,"[('Euryporus picipes', 0.00014162443), ('Philonthus tenuicornis', 0.00042376143), ('Philonthus fumarius', 0.9992673)]"
5,images_species/Philonthus tenuicornis/Philonthus tenuicornis_18.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Bisnius puella', 3.4505803e-07), ('Philonthus ebeninus', 4.4477528e-07), ('Philonthus tenuicornis', 0.99999857)]"
6,images_species/Philonthus tenuicornis/Philonthus tenuicornis_19.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus carbonarius', 0.053701907), ('Philonthus addendus', 0.24412023), ('Philonthus tenuicornis', 0.6976665)]"
7,images_species/Philonthus tenuicornis/Philonthus tenuicornis_20.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus succicola', 0.0037683249), ('Philonthus decorus', 0.020498523), ('Philonthus tenuicornis', 0.9739594)]"
8,images_species/Philonthus tenuicornis/Philonthus tenuicornis_21.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 0.00057609554), ('Philonthus succicola', 0.020773208), ('Philonthus tenuicornis', 0.97846484)]"
9,images_species/Philonthus tenuicornis/Philonthus tenuicornis_22.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus atratus', 2.9516048e-06), ('Philonthus succicola', 1.5114183e-05), ('Philonthus tenuicornis', 0.99997556)]"
10,images_species/Philonthus tenuicornis/Philonthus tenuicornis_23.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Bisnius puella', 7.7691476e-07), ('Philonthus succicola', 2.4861401e-05), ('Philonthus tenuicornis', 0.999974)]"
11,images_species/Philonthus tenuicornis/Philonthus tenuicornis_24.jpg,Philonthus tenuicornis,Philonthus addendus,"[('Philonthus tenuicornis', 0.00037420949), ('Philonthus intermedius', 0.0019098166), ('Philonthus addendus', 0.99752)]"
12,images_species/Philonthus tenuicornis/Philonthus tenuicornis_25.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Euryporus picipes', 6.9607377e-06), ('Philonthus addendus', 1.8402854e-05), ('Philonthus tenuicornis', 0.99996555)]"
