,Filename,Label,Prediction1,Prediction3
0,images_species/Philonthus tenuicornis/Philonthus tenuicornis_13.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus succicola', 0.0010970173), ('Philonthus punctus', 0.05144108), ('Philonthus tenuicornis', 0.9466698)]"
1,images_species/Philonthus tenuicornis/Philonthus tenuicornis_14.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus addendus', 0.0011726546), ('Philonthus tenuicornis', 0.043369114), ('Philonthus succicola', 0.9550892)]"
2,images_species/Philonthus tenuicornis/Philonthus tenuicornis_15.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus succicola', 4.5085108e-06), ('Ocypus brunnipes', 7.6095826e-06), ('Philonthus tenuicornis', 0.99998474)]"
3,images_species/Philonthus tenuicornis/Philonthus tenuicornis_16.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus nitidus', 0.004296399), ('Philonthus addendus', 0.0099697355), ('Philonthus tenuicornis', 0.9815403)]"
4,images_species/Philonthus tenuicornis/Philonthus tenuicornis_17.jpg,Philonthus tenuicornis,Philonthus punctus,"[('Philonthus addendus', 0.011751636), ('Philonthus tenuicornis', 0.2183681), ('Philonthus punctus', 0.7379115)]"
5,images_species/Philonthus tenuicornis/Philonthus tenuicornis_18.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus nitidus', 3.2881465e-07), ('Philonthus succicola', 4.8588404e-06), ('Philonthus tenuicornis', 0.9999943)]"
6,images_species/Philonthus tenuicornis/Philonthus tenuicornis_19.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus nitidus', 9.1530204e-08), ('Philonthus succicola', 3.924282e-07), ('Philonthus tenuicornis', 0.9999995)]"
7,images_species/Philonthus tenuicornis/Philonthus tenuicornis_20.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus punctus', 0.00020481786), ('Ocypus brunnipes', 0.000803387), ('Philonthus tenuicornis', 0.99892455)]"
8,images_species/Philonthus tenuicornis/Philonthus tenuicornis_21.jpg,Philonthus tenuicornis,Philonthus addendus,"[('Philonthus succicola', 0.00733831), ('Philonthus tenuicornis', 0.060536496), ('Philonthus addendus', 0.92366713)]"
9,images_species/Philonthus tenuicornis/Philonthus tenuicornis_22.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Bisnius puella', 0.02437499), ('Ocypus brunnipes', 0.03596266), ('Philonthus tenuicornis', 0.9300881)]"
10,images_species/Philonthus tenuicornis/Philonthus tenuicornis_23.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus splendens', 3.3940923e-05), ('Philonthus succicola', 0.000173531), ('Philonthus tenuicornis', 0.9997794)]"
11,images_species/Philonthus tenuicornis/Philonthus tenuicornis_24.jpg,Philonthus tenuicornis,Philonthus addendus,"[('Philonthus nitidus', 0.005703831), ('Philonthus politus', 0.03393591), ('Philonthus addendus', 0.9562844)]"
12,images_species/Philonthus tenuicornis/Philonthus tenuicornis_25.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus succicola', 0.0023809143), ('Philonthus addendus', 0.004646903), ('Philonthus tenuicornis', 0.9925976)]"
13,images_species/Philonthus tenuicornis/Philonthus tenuicornis_26.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 0.00044893275), ('Philonthus succicola', 0.0049393983), ('Philonthus tenuicornis', 0.99442875)]"
14,images_species/Philonthus tenuicornis/Philonthus tenuicornis_27.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus addendus', 0.012446337), ('Philonthus tenuicornis', 0.09498978), ('Philonthus succicola', 0.8908431)]"
15,images_species/Philonthus tenuicornis/Philonthus tenuicornis_28.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus splendens', 0.0013990849), ('Philonthus addendus', 0.12279092), ('Philonthus tenuicornis', 0.8734622)]"
16,images_species/Philonthus tenuicornis/Philonthus tenuicornis_29.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus punctus', 0.005260905), ('Philonthus succicola', 0.40787873), ('Philonthus tenuicornis', 0.58599925)]"
17,images_species/Philonthus tenuicornis/Philonthus tenuicornis_30.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus splendens', 0.00023323082), ('Philonthus succicola', 0.0008851334), ('Philonthus tenuicornis', 0.9988625)]"
18,images_species/Philonthus tenuicornis/Philonthus tenuicornis_31.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus splendens', 5.1864924e-07), ('Philonthus succicola', 0.0001851229), ('Philonthus tenuicornis', 0.99981445)]"
19,images_species/Philonthus tenuicornis/Philonthus tenuicornis_32.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus nitidus', 3.525116e-08), ('Philonthus succicola', 2.1863545e-05), ('Philonthus tenuicornis', 0.9999782)]"
20,images_species/Philonthus tenuicornis/Philonthus tenuicornis_33.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus splendens', 6.671273e-05), ('Philonthus succicola', 0.0002619575), ('Philonthus tenuicornis', 0.99965143)]"
21,images_species/Philonthus tenuicornis/Philonthus tenuicornis_34.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus politus', 0.0013481043), ('Philonthus tenuicornis', 0.00396092), ('Philonthus succicola', 0.99465585)]"
22,images_species/Philonthus tenuicornis/Philonthus tenuicornis_35.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus splendens', 0.0003700993), ('Philonthus tenuicornis', 0.3757392), ('Philonthus succicola', 0.6236148)]"
23,images_species/Philonthus tenuicornis/Philonthus tenuicornis_36.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 1.0354237e-06), ('Philonthus succicola', 6.859992e-05), ('Philonthus tenuicornis', 0.9999293)]"
24,images_species/Philonthus tenuicornis/Philonthus tenuicornis_37.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus punctus', 6.1963883e-06), ('Philonthus tenuicornis', 3.6557038e-05), ('Philonthus succicola', 0.999954)]"
25,images_species/Philonthus tenuicornis/Philonthus tenuicornis_38.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus nitidus', 4.0967016e-09), ('Philonthus succicola', 1.3565164e-08), ('Philonthus tenuicornis', 1.0)]"
