,Filename,Label,Prediction1,Prediction3
0,images_species/Philonthus tenuicornis/Philonthus tenuicornis_13.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus tenuicornis', 0.07144673), ('Philonthus punctus', 0.07863493), ('Philonthus succicola', 0.7889006)]"
1,images_species/Philonthus tenuicornis/Philonthus tenuicornis_14.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus succicola', 0.006114819), ('Philonthus addendus', 0.007538022), ('Philonthus tenuicornis', 0.9809337)]"
2,images_species/Philonthus tenuicornis/Philonthus tenuicornis_15.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 0.08089059), ('Philonthus politus', 0.13561825), ('Philonthus tenuicornis', 0.73196405)]"
3,images_species/Philonthus tenuicornis/Philonthus tenuicornis_16.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 0.0024059247), ('Philonthus politus', 0.002883904), ('Philonthus tenuicornis', 0.99411184)]"
4,images_species/Philonthus tenuicornis/Philonthus tenuicornis_17.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus fumarius', 0.12181844), ('Philonthus punctus', 0.1316834), ('Philonthus tenuicornis', 0.6730351)]"
5,images_species/Philonthus tenuicornis/Philonthus tenuicornis_18.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Bisnius puella', 0.00065208913), ('Euryporus picipes', 0.0012298475), ('Philonthus tenuicornis', 0.99546486)]"
6,images_species/Philonthus tenuicornis/Philonthus tenuicornis_19.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 0.013036152), ('Philonthus succicola', 0.36674863), ('Philonthus tenuicornis', 0.61352515)]"
7,images_species/Philonthus tenuicornis/Philonthus tenuicornis_20.jpg,Philonthus tenuicornis,Philonthus fumarius,"[('Philonthus rufipes', 0.112325996), ('Philonthus tenuicornis', 0.17201921), ('Philonthus fumarius', 0.67349243)]"
8,images_species/Philonthus tenuicornis/Philonthus tenuicornis_21.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Bisnius puella', 1.0817061e-05), ('Philonthus tenuicornis', 0.0013778429), ('Philonthus succicola', 0.9985965)]"
9,images_species/Philonthus tenuicornis/Philonthus tenuicornis_22.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus succicola', 0.017623499), ('Philonthus punctus', 0.019047227), ('Philonthus tenuicornis', 0.9444162)]"
10,images_species/Philonthus tenuicornis/Philonthus tenuicornis_23.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Bisnius puella', 6.3048515e-07), ('Philonthus succicola', 0.017209364), ('Philonthus tenuicornis', 0.98278826)]"
11,images_species/Philonthus tenuicornis/Philonthus tenuicornis_24.jpg,Philonthus tenuicornis,Philonthus addendus,"[('Philonthus intermedius', 0.016724624), ('Philonthus splendens', 0.0512293), ('Philonthus addendus', 0.90728813)]"
