,Filename,Label,Prediction1,Prediction3
0,images_species/Philonthus tenuicornis/Philonthus tenuicornis_13.jpg,Philonthus tenuicornis,Philonthus carbonarius,"[('Erichsonius cinerascens', 0.032420803), ('Paederus riparius', 0.033596855), ('Philonthus carbonarius', 0.042384613)]"
1,images_species/Philonthus tenuicornis/Philonthus tenuicornis_14.jpg,Philonthus tenuicornis,Philonthus carbonarius,"[('Erichsonius cinerascens', 0.032420803), ('Paederus riparius', 0.033596855), ('Philonthus carbonarius', 0.042384613)]"
2,images_species/Philonthus tenuicornis/Philonthus tenuicornis_15.jpg,Philonthus tenuicornis,Philonthus carbonarius,"[('Erichsonius cinerascens', 0.032420803), ('Paederus riparius', 0.033596855), ('Philonthus carbonarius', 0.042384613)]"
3,images_species/Philonthus tenuicornis/Philonthus tenuicornis_16.jpg,Philonthus tenuicornis,Philonthus carbonarius,"[('Erichsonius cinerascens', 0.032420803), ('Paederus riparius', 0.033596855), ('Philonthus carbonarius', 0.042384613)]"
4,images_species/Philonthus tenuicornis/Philonthus tenuicornis_17.jpg,Philonthus tenuicornis,Philonthus carbonarius,"[('Erichsonius cinerascens', 0.032420803), ('Paederus riparius', 0.033596855), ('Philonthus carbonarius', 0.042384613)]"
5,images_species/Philonthus tenuicornis/Philonthus tenuicornis_18.jpg,Philonthus tenuicornis,Philonthus carbonarius,"[('Erichsonius cinerascens', 0.032420803), ('Paederus riparius', 0.033596855), ('Philonthus carbonarius', 0.042384613)]"
6,images_species/Philonthus tenuicornis/Philonthus tenuicornis_19.jpg,Philonthus tenuicornis,Philonthus carbonarius,"[('Erichsonius cinerascens', 0.032420803), ('Paederus riparius', 0.033596855), ('Philonthus carbonarius', 0.042384613)]"
7,images_species/Philonthus tenuicornis/Philonthus tenuicornis_20.jpg,Philonthus tenuicornis,Philonthus carbonarius,"[('Erichsonius cinerascens', 0.032420803), ('Paederus riparius', 0.033596855), ('Philonthus carbonarius', 0.042384613)]"
8,images_species/Philonthus tenuicornis/Philonthus tenuicornis_21.jpg,Philonthus tenuicornis,Philonthus carbonarius,"[('Erichsonius cinerascens', 0.032420803), ('Paederus riparius', 0.033596855), ('Philonthus carbonarius', 0.042384613)]"
9,images_species/Philonthus tenuicornis/Philonthus tenuicornis_22.jpg,Philonthus tenuicornis,Philonthus carbonarius,"[('Erichsonius cinerascens', 0.032420803), ('Paederus riparius', 0.033596855), ('Philonthus carbonarius', 0.042384613)]"
